Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,EXIF.Model,EXIF.Make,metadata_Species,metadata_Behaviour,metadata_Number,n_images,metadata_Sex,metadata_young_present,HierarchicalSubject
A09,zebramountain,2019-04-27 23:54,2019-04-27,23:54:49,60,1,0,0,E:/GOE/GOE_Roll1/A09,I_00039a.JPG,E3,CUDDEBACK,zebramountain,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|zebramountain, Number, Species, Behaviour|Eating"
A09,zebramountain,2019-05-03 2:44,2019-05-03,2:44:13,442164,7369.4,122.8,5.1,E:/GOE/GOE_Roll1/A09,I_00045a.JPG,E3,CUDDEBACK,zebramountain,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|zebramountain, Number, Species, Behaviour|Eating"
A09,zebramountain,2019-05-03 2:45,2019-05-03,2:45:13,60,1,0,0,E:/GOE/GOE_Roll1/A09,I_00046a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A09,zebramountain,2019-05-03 2:50,2019-05-03,2:50:45,332,5.5,0.1,0,E:/GOE/GOE_Roll1/A09,I_00047a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,aardwolf,2019-04-01 20:18,2019-04-01,20:18:04,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00018a.JPG,E3,CUDDEBACK,aardwolf,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|aardwolf, Number, Species"
A10,duikercommon,2019-03-23 21:05,2019-03-23,21:05:38,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00011a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A10,gemsbokoryx,2019-03-04 23:09,2019-03-04,23:09:51,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00003a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-11 19:14,2019-03-11,19:14:48,590697,9845,164.1,6.8,E:/GOE/GOE_Roll1/A10,I_00004a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-19 17:29,2019-03-19,17:29:12,684864,11414.4,190.2,7.9,E:/GOE/GOE_Roll1/A10,I_00009a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-23 7:19,2019-03-23,7:19:56,309044,5150.7,85.8,3.6,E:/GOE/GOE_Roll1/A10,I_00010a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-28 22:23,2019-03-28,22:23:51,486235,8103.9,135.1,5.6,E:/GOE/GOE_Roll1/A10,I_00013a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-28 22:26,2019-03-28,22:26:30,159,2.6,0,0,E:/GOE/GOE_Roll1/A10,I_00014a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-03-30 18:12,2019-03-30,18:12:16,157546,2625.8,43.8,1.8,E:/GOE/GOE_Roll1/A10,I_00016a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,gemsbokoryx,2019-04-05 10:16,2019-04-05,10:16:26,489850,8164.2,136.1,5.7,E:/GOE/GOE_Roll1/A10,I_00024a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A10,human,2019-03-04 12:54,2019-03-04,12:54:31,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A10,hare,2019-03-29 22:13,2019-03-29,22:13:15,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00015a.JPG,E3,CUDDEBACK,rabbitsp,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species, Species|rabbitsp"
A10,zebramountain,2019-03-16 0:07,2019-03-16,0:07:39,0,0,0,0,E:/GOE/GOE_Roll1/A10,I_00007a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-03-28 4:33,2019-03-28,4:33:57,1052778,17546.3,292.4,12.2,E:/GOE/GOE_Roll1/A10,I_00012a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-01 5:51,2019-04-01,5:51:51,350274,5837.9,97.3,4.1,E:/GOE/GOE_Roll1/A10,I_00017a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-04 2:52,2019-04-04,2:52:45,248454,4140.9,69,2.9,E:/GOE/GOE_Roll1/A10,I_00021a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-04 18:17,2019-04-04,18:17:11,55466,924.4,15.4,0.6,E:/GOE/GOE_Roll1/A10,I_00022a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-05 10:40,2019-04-05,10:40:17,58986,983.1,16.4,0.7,E:/GOE/GOE_Roll1/A10,I_00025a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-07 13:17,2019-04-07,13:17:33,182236,3037.3,50.6,2.1,E:/GOE/GOE_Roll1/A10,I_00026a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-08 19:19,2019-04-08,19:19:34,108121,1802,30,1.2,E:/GOE/GOE_Roll1/A10,I_00027a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-10 20:19,2019-04-10,20:19:14,176380,2939.7,49,2,E:/GOE/GOE_Roll1/A10,I_00028a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-10 20:20,2019-04-10,20:20:40,86,1.4,0,0,E:/GOE/GOE_Roll1/A10,I_00029a.JPG,E3,CUDDEBACK,zebramountain,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|zebramountain, Number, Species"
A10,zebramountain,2019-04-15 0:04,2019-04-15,0:04:22,359022,5983.7,99.7,4.2,E:/GOE/GOE_Roll1/A10,I_00030b.JPG,E3,CUDDEBACK,zebramountain,Standing,1,1,NA,NA,"Behaviour|Standing, Behaviour, Number|1, Species|zebramountain, Number, Species"
A11,aardwolf,2019-04-21 19:07,2019-04-21,19:07:01,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00021a.JPG,E3,CUDDEBACK,aardwolf,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|aardwolf, Number, Species"
A11,baboon,2019-04-06 12:07,2019-04-06,12:07:55,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00015a.JPG,E3,CUDDEBACK,baboon,Interacting,1,1,NA,NA,"Behaviour|Interacting, Behaviour, Number|1, Number, Species|baboon, Species"
A11,baboon,2019-04-06 12:13,2019-04-06,12:13:42,347,5.8,0.1,0,E:/GOE/GOE_Roll1/A11,I_00017a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A11,duikercommon,2019-04-02 5:43,2019-04-02,5:43:24,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00014a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A11,duikercommon,2019-04-10 6:24,2019-04-10,6:24:48,693684,11561.4,192.7,8,E:/GOE/GOE_Roll1/A11,I_00018a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A11,duikercommon,2019-04-28 20:25,2019-04-28,20:25:56,1605668,26761.1,446,18.6,E:/GOE/GOE_Roll1/A11,I_00024a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A11,duikercommon,2019-04-29 6:05,2019-04-29,6:05:47,34791,579.9,9.7,0.4,E:/GOE/GOE_Roll1/A11,I_00026a.JPG,E3,CUDDEBACK,duikercommon,Moving,1,1,NA,NA,"Species|duikercommon, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A11,gemsbokoryx,2019-03-12 13:13,2019-03-12,13:13:29,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00009a.JPG,E3,CUDDEBACK,gemsbokoryx,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|gemsbokoryx, Species"
A11,human,2019-03-04 13:27,2019-03-04,13:27:55,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00001a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A11,human,2019-03-04 13:29,2019-03-04,13:29:06,71,1.2,0,0,E:/GOE/GOE_Roll1/A11,I_00002a.JPG,E3,CUDDEBACK,human,NA,NA,1,NA,NA,"Species|human, Species"
A11,steenbok,2019-04-23 9:19,2019-04-23,9:19:52,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00022c.JPG,E3,CUDDEBACK,hyenabrown,Moving,1,1,NA,NA,"Species|hyenabrown, Behaviour|Moving, Behaviour, Number|1, Number, Species"
A11,jackalblackbacked,2019-04-23 18:04,2019-04-23,18:04:53,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00023a.JPG,E3,CUDDEBACK,jackalblackbacked,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|jackalblackbacked, Species"
A11,unknown,2019-03-23 19:21,2019-03-23,19:21:01,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00012a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A11,unknown,2019-04-06 12:11,2019-04-06,12:11:47,1183846,19730.8,328.8,13.7,E:/GOE/GOE_Roll1/A11,I_00016a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A11,unknown,2019-04-19 19:31,2019-04-19,19:31:13,1149566,19159.4,319.3,13.3,E:/GOE/GOE_Roll1/A11,I_00020a.JPG,E3,CUDDEBACK,unknown,NA,NA,1,NA,NA,"Species|unknown, Species"
A11,zebramountain,2019-04-18 23:51,2019-04-18,23:51:08,0,0,0,0,E:/GOE/GOE_Roll1/A11,I_00019b.JPG,E3,CUDDEBACK,zebramountain,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|zebramountain, Number, Species, Behaviour|Eating"
A12,aardwolf,2019-04-25 9:15,2019-04-25,9:15:37,0,0,0,0,E:/GOE/GOE_Roll1/A12,I_00036a.JPG,E3,CUDDEBACK,aardwolf,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|aardwolf, Number, Species, Behaviour|Eating"
A12,aardwolf,2019-04-29 12:51,2019-04-29,12:51:36,358559,5976,99.6,4.1,E:/GOE/GOE_Roll1/A12,I_00040a.JPG,E3,CUDDEBACK,aardwolf,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Species|aardwolf, Number, Species"
A12,aardwolf,2019-04-29 12:52,2019-04-29,12:52:45,69,1.1,0,0,E:/GOE/GOE_Roll1/A12,I_00041a.JPG,E3,CUDDEBACK,aardwolf,Eating,1,1,NA,NA,"Behaviour, Number|1, Species|aardwolf, Number, Species, Behaviour|Eating"
A12,baboon,2019-03-19 2:06,2019-03-19,2:06:45,0,0,0,0,E:/GOE/GOE_Roll1/A12,I_00012a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
A12,baboon,2019-03-19 2:09,2019-03-19,2:09:36,171,2.9,0,0,E:/GOE/GOE_Roll1/A12,I_00013a.JPG,E3,CUDDEBACK,baboon,Moving,1,1,NA,NA,"Behaviour|Moving, Behaviour, Number|1, Number, Species|baboon, Species"
